id,title,titre,department,ministere,downloads_telechargements,month_mois,year_annee
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,675,11,2023
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,84,11,2023
5abd4282-d5b0-4ac5-ac78-7210a61befdf,Canadian Charter of Rights and Freedoms in Indigenous languages,Charte canadienne des droits et libertés en langues autochtones,Canadian Heritage,Patrimoine canadien,15,11,2023
70303200-7106-457e-af75-970d78891a35,Departmental Fees Report 2022-2023,Rapport sur les frais ministériels 2022-2023,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,15,11,2023
4cc14294-b40d-40f2-bb27-201e40e1ded4,Parks Canada Carbon Atlas Series: Carbon Dynamics in the Forests of National Parks in Canada,Série de l’Atlas du carbone de Parcs Canada : Dynamique du carbone dans les forêts des parcs nationaux du Canada,Parks Canada,Parcs Canada,14,11,2023
778989e3-f9a2-4a61-92dc-fdf0293cf6ca,National Action Plan on Open Government 2022-2024,Plan d’action national pour un gouvernement ouvert de 2022-2024,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,14,11,2023
0968ddc5-710e-4388-b379-184764df6f4c,Darlington New Nuclear Project - Information and Reports,Projet de nouvelle centrale nucléaire de Darlington -  Informations et rapports,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,13,11,2023
4c97d6ea-079d-4013-bd0c-66335524e6a0,Lists of Briefing Notes prepared for the Deputy Minister and Minister of Veterans Affairs Canada,Listes des notes d'information préparées à l'intention du sous-ministre et ministre des Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,13,11,2023
c5e05e1b-f99b-4746-9b9a-360583c0533e,Principles to Guide the Assessment of Impacts  to Indigenous Inherent and Treaty Rights (Endorsed by Committee June 2022),Principes qui guideront l’évaluation des  répercussions sur les droits inhérents et issus  de traités des Autochtones (Approuver par le comité juin 2022),Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,12,11,2023
670ef382-02c6-4943-80b6-2c589e6ea48a,Health Canada Official Methods for the Testing of Tobacco Products (toxicity testing),Méthodes officielles de Santé Canada pour traiter des produits du tabac (essais de toxicité),Health Canada,Santé Canada,11,11,2023
b4a417f7-5040-4328-9863-bb8bbb8568c3,International Experience Canada Work Permit Eligibility Model,Modèle de recevabilité du permis de travail d’Expérience internationale Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",10,11,2023
17ee0902-055e-415e-b7aa-d9bee1734d35,Tuberculosis in Canada - 2010-2020 Summary Report,La tuberculose au Canada - Rapport sommaire 2010-2020,Public Health Agency of Canada,Agence de la santé publique du Canada,9,11,2023
6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,Algorithmic Impact Assessment - Advanced Analytics Triage of Overseas Temporary Resident Visa Applications,Évaluation d'incidence algorithmique - le Triage au moyen de l’analyse avancée des demandes de visa de résident temporaire présentées depuis l’étranger,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",8,11,2023
24ae60ef-359d-4c67-aa31-a71e5e7aa88d,Briefing Package for the Minister of Natural Resources to appear before the House of Commons Standing Committee on Natural Resources (RNNR) for its study on Creating a Fair and Equitable Canadian Energy Transformation,Dossier d'information pour le ministre des Ressources naturelles pour sa comparution devant le Comité permanent des ressources naturelles (RNNR) de la Chambre des communes dans le cadre de son étude sur Favoriser une transformation juste et équitable du secteur de l'énergie du Canada,Natural Resources Canada,Ressources naturelles Canada,7,11,2023
24d2cab2-6a0d-4234-9239-b6ce102ebabd,Reducing Employment Insurance Backlog: A Machine Learning Approach,Réduction de l'arriéré de l'Assurance-Emploi grâce à l'Intelligence Artificielle,Employment and Social Development Canada,Emploi et Développement social Canada,7,11,2023
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,7,11,2023
9addf54a-7148-459f-b785-0e240414ef7f,Algorithmic Impact Assessment Results - Mental Health Benefit,Résultats de l'évaluation de l'incidence algorithmique - Avantages pour la santé mentale,Veterans Affairs Canada,Anciens Combattants Canada,7,11,2023
cb70010f-38c6-4129-b8b7-0d119a8b69c4,Updated Joint Sub-Committee on Indigenous knowledge Recommendations (October 2021),Mise à jour des recommendations du Sous-comité conjoint sur les connaissances autochtones recommandations (October 2021),Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,6,11,2023
cd94b0b3-c328-4468-958e-ccd7bd140b48,Multi-Stakeholder Forum on Open Government,Forum multi-intervenants sur le gouvernement ouvert,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,6,11,2023
2766b33f-9d7f-401e-84e2-5327375112b0,"Model Collaboration Agreement on Federal Impact Assessment (Endorsed by Committee May 5, 2022)","Modèle d’entente de collaboration sur l’évaluation d’impact  fédérale (approuver par le comité le 5 mai, 2022)",Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,5,11,2023
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,666,10,2023
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,86,10,2023
670ef382-02c6-4943-80b6-2c589e6ea48a,Health Canada Official Methods for the Testing of Tobacco Products (toxicity testing),Méthodes officielles de Santé Canada pour traiter des produits du tabac (essais de toxicité),Health Canada,Santé Canada,29,10,2023
4cc14294-b40d-40f2-bb27-201e40e1ded4,Parks Canada Carbon Atlas Series: Carbon Dynamics in the Forests of National Parks in Canada,Série de l’Atlas du carbone de Parcs Canada : Dynamique du carbone dans les forêts des parcs nationaux du Canada,Parks Canada,Parcs Canada,23,10,2023
5abd4282-d5b0-4ac5-ac78-7210a61befdf,Canadian Charter of Rights and Freedoms in Indigenous languages,Charte canadienne des droits et libertés en langues autochtones,Canadian Heritage,Patrimoine canadien,23,10,2023
04556b29-284a-4d2b-8076-928476d64553,Algorithmic Impact Assessment - Automated Triage and Positive Eligibility Determinations of In-Canada Work Permit Applications,Évaluation de l'incidence algorithmique - Triage et déterminations positives de la recevabilité automatisés des demandes de permis de travail pour les demandeurs au Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",17,10,2023
4c97d6ea-079d-4013-bd0c-66335524e6a0,Lists of Briefing Notes prepared for the Deputy Minister and Minister of Veterans Affairs Canada,Listes des notes d'information préparées à l'intention du sous-ministre et ministre des Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,14,10,2023
66c24181-b6d5-445c-8d92-fda6a8294a5a,Pre-approved Routine Impact Assessments,Évaluation d’impact courante préapprouvée,Parks Canada,Parcs Canada,12,10,2023
17ee0902-055e-415e-b7aa-d9bee1734d35,Tuberculosis in Canada - 2010-2020 Summary Report,La tuberculose au Canada - Rapport sommaire 2010-2020,Public Health Agency of Canada,Agence de la santé publique du Canada,10,10,2023
9addf54a-7148-459f-b785-0e240414ef7f,Algorithmic Impact Assessment Results - Mental Health Benefit,Résultats de l'évaluation de l'incidence algorithmique - Avantages pour la santé mentale,Veterans Affairs Canada,Anciens Combattants Canada,10,10,2023
6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,Algorithmic Impact Assessment - Advanced Analytics Triage of Overseas Temporary Resident Visa Applications,Évaluation d'incidence algorithmique - le Triage au moyen de l’analyse avancée des demandes de visa de résident temporaire présentées depuis l’étranger,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",8,10,2023
b92cbf7b-3b1c-4b02-a219-ce5b9bdb030d,Automate the review of non-complex applications for Temporary Resident Visas and Work Permits made under the Canada-Ukraine Authorization for Emergency Travel (CUAET),Automatiser l'examen des demandes non complexes de visa de résident temporaire et de permis de travail faites dans le cadre de l'Autorisation de voyage d'urgence Canada-Ukraine (AVUCU),"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",8,10,2023
c5e05e1b-f99b-4746-9b9a-360583c0533e,Principles to Guide the Assessment of Impacts  to Indigenous Inherent and Treaty Rights (Endorsed by Committee June 2022),Principes qui guideront l’évaluation des  répercussions sur les droits inhérents et issus  de traités des Autochtones (Approuver par le comité juin 2022),Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,8,10,2023
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,7,10,2023
d8f4f2f3-0b64-4d54-8661-6219a0315a47,President's Letters to IAC,Lettre du President au CCA,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,7,10,2023
cf9ba695-59dc-4cc0-8a52-94ff6d9db665,The Open Government Guidebook,Guide du gouvernement ouvert,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,6,10,2023
0968ddc5-710e-4388-b379-184764df6f4c,Darlington New Nuclear Project - Information and Reports,Projet de nouvelle centrale nucléaire de Darlington -  Informations et rapports,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,5,10,2023
18c0e073-6ce2-4dc0-bbc6-44dcc55adb2f,Common Core Document of Canada,Document de base commun du Canada,Canadian Heritage,Patrimoine canadien,5,10,2023
240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,Algorithmic Impact Assessment – Integrity trends analysis tool,Évaluation d'incidence algorithmique -  Outil d’analyse des tendances en matière d’intégrité,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,10,2023
24ae60ef-359d-4c67-aa31-a71e5e7aa88d,Briefing Package for the Minister of Natural Resources to appear before the House of Commons Standing Committee on Natural Resources (RNNR) for its study on Creating a Fair and Equitable Canadian Energy Transformation,Dossier d'information pour le ministre des Ressources naturelles pour sa comparution devant le Comité permanent des ressources naturelles (RNNR) de la Chambre des communes dans le cadre de son étude sur Favoriser une transformation juste et équitable du secteur de l'énergie du Canada,Natural Resources Canada,Ressources naturelles Canada,5,10,2023
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,641,9,2023
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,98,9,2023
5abd4282-d5b0-4ac5-ac78-7210a61befdf,Canadian Charter of Rights and Freedoms in Indigenous languages,Charte canadienne des droits et libertés en langues autochtones,Canadian Heritage,Patrimoine canadien,12,9,2023
4dbb9bff-022d-4aab-a11d-0a2e1b0afaad,Tuberculosis in Canada - 2008-2018  Data,La Tuberculose au Canada - Données De 2008 À 2018,Public Health Agency of Canada,Agence de la santé publique du Canada,8,9,2023
670ef382-02c6-4943-80b6-2c589e6ea48a,Health Canada Official Methods for the Testing of Tobacco Products (toxicity testing),Méthodes officielles de Santé Canada pour traiter des produits du tabac (essais de toxicité),Health Canada,Santé Canada,8,9,2023
b92cbf7b-3b1c-4b02-a219-ce5b9bdb030d,Automate the review of non-complex applications for Temporary Resident Visas and Work Permits made under the Canada-Ukraine Authorization for Emergency Travel (CUAET),Automatiser l'examen des demandes non complexes de visa de résident temporaire et de permis de travail faites dans le cadre de l'Autorisation de voyage d'urgence Canada-Ukraine (AVUCU),"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",8,9,2023
41c5548a-600f-45c4-a1af-1ab4267314be,Canada's national report - Third Universal Periodic Review,Rapport national du Canada - Troisième examen périodique universel,Canadian Heritage,Patrimoine canadien,8,9,2023
17ee0902-055e-415e-b7aa-d9bee1734d35,Tuberculosis in Canada - 2010-2020 Summary Report,La tuberculose au Canada - Rapport sommaire 2010-2020,Public Health Agency of Canada,Agence de la santé publique du Canada,7,9,2023
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,7,9,2023
cf9ba695-59dc-4cc0-8a52-94ff6d9db665,The Open Government Guidebook,Guide du gouvernement ouvert,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,7,9,2023
04556b29-284a-4d2b-8076-928476d64553,Algorithmic Impact Assessment - Automated Triage and Positive Eligibility Determinations of In-Canada Work Permit Applications,Évaluation de l'incidence algorithmique - Triage et déterminations positives de la recevabilité automatisés des demandes de permis de travail pour les demandeurs au Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6,9,2023
557c5511-a969-44c6-90d7-0dc796b1c022,Health Canada Official Methods for the Testing of Tobacco Products (whole tobacco),Méthodes officielles de Santé Canada pour traiter des produits du tabac (tabac entier),Health Canada,Santé Canada,6,9,2023
24ae60ef-359d-4c67-aa31-a71e5e7aa88d,Briefing Package for the Minister of Natural Resources to appear before the House of Commons Standing Committee on Natural Resources (RNNR) for its study on Creating a Fair and Equitable Canadian Energy Transformation,Dossier d'information pour le ministre des Ressources naturelles pour sa comparution devant le Comité permanent des ressources naturelles (RNNR) de la Chambre des communes dans le cadre de son étude sur Favoriser une transformation juste et équitable du secteur de l'énergie du Canada,Natural Resources Canada,Ressources naturelles Canada,5,9,2023
24d2cab2-6a0d-4234-9239-b6ce102ebabd,Reducing Employment Insurance Backlog: A Machine Learning Approach,Réduction de l'arriéré de l'Assurance-Emploi grâce à l'Intelligence Artificielle,Employment and Social Development Canada,Emploi et Développement social Canada,5,9,2023
4850cd71-8f9f-41ed-95df-876c5607d2ef,Indigenous Collaboration in Impact Assessment - Challenges and Opportunities (June 2021),Collaboration autochtone à l'évaluation d'impact - Défis et occasions (Juin 2021),Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,4,9,2023
6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,Algorithmic Impact Assessment - Advanced Analytics Triage of Overseas Temporary Resident Visa Applications,Évaluation d'incidence algorithmique - le Triage au moyen de l’analyse avancée des demandes de visa de résident temporaire présentées depuis l’étranger,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4,9,2023
7f5e27ba-80f6-4aca-bfab-9ce88801ef74,GC Mainframe Strategy 2.0,Stratégie concernant les ordinateurs centraux 2.0,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,4,9,2023
e6fb1803-e384-4184-845c-8f2781b85f07,Natural Resources Canada Ministerial Transition Briefing Materials 2019,Documents d’information de Ressources naturelles Canada sur la transition ministérielle 2019,Natural Resources Canada,Ressources naturelles Canada,4,9,2023
0c90b549-aa74-4497-8d2d-6766b8a3b74c,Cold or flu: know the difference / Know the flu facts - Fact sheet,Le rhume et la grippe : sachez la différence / La grippe : le saviez-vous? - Feuillet d'information,Public Health Agency of Canada,Agence de la santé publique du Canada,3,9,2023
2cd74f23-eb8e-42cf-92f2-f6c3b7810909,Appearance of Steven Guilbeault before the Standing Committee on Canadian Heritage concerning the 2020–2021 Main Estimates and Supplementary Estimates (B),"Comparution de Steven Guilbeault, devant le Comité permanent du patrimoine canadien concernant le Budget principal des dépenses et le Budget supplémentaire des dépenses (B) de 2020-2021",Canadian Heritage,Patrimoine canadien,3,9,2023
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,1325,8,2023
5abd4282-d5b0-4ac5-ac78-7210a61befdf,Canadian Charter of Rights and Freedoms in Indigenous languages,Charte canadienne des droits et libertés en langues autochtones,Canadian Heritage,Patrimoine canadien,298,8,2023
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,160,8,2023
777456f7-1dcc-42b0-aeda-e627083ac60b,"Minister's Advisory Council on impact assessment - Second Report to the Honourable Steven Guilbeault, Minister of Environment and Climate Change","Conseil consultatif du ministre sur l'évaluation d'impact - Deuxième rapport à l'honorable Steven Guilbeault, ministre de l'Environnement et du Changement climatique",Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,117,8,2023
cf9ba695-59dc-4cc0-8a52-94ff6d9db665,The Open Government Guidebook,Guide du gouvernement ouvert,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,82,8,2023
4c97d6ea-079d-4013-bd0c-66335524e6a0,Lists of Briefing Notes prepared for the Deputy Minister and Minister of Veterans Affairs Canada,Listes des notes d'information préparées à l'intention du sous-ministre et ministre des Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,28,8,2023
17ee0902-055e-415e-b7aa-d9bee1734d35,Tuberculosis in Canada - 2010-2020 Summary Report,La tuberculose au Canada - Rapport sommaire 2010-2020,Public Health Agency of Canada,Agence de la santé publique du Canada,27,8,2023
5c09be57-ba97-435b-9e22-8a28d3a6ace8,Library and Archives Canada Annual Report on the Access to Information Act: 2021-2022,"Rapport annuel concernant la Loi sur l'accès à l'information, 2021-2022 (Bibliothèque et Archives Canada)",Library and Archives Canada,Bibliothèque et Archives Canada,25,8,2023
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,24,8,2023
b92cbf7b-3b1c-4b02-a219-ce5b9bdb030d,Automate the review of non-complex applications for Temporary Resident Visas and Work Permits made under the Canada-Ukraine Authorization for Emergency Travel (CUAET),Automatiser l'examen des demandes non complexes de visa de résident temporaire et de permis de travail faites dans le cadre de l'Autorisation de voyage d'urgence Canada-Ukraine (AVUCU),"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",22,8,2023
4dbb9bff-022d-4aab-a11d-0a2e1b0afaad,Tuberculosis in Canada - 2008-2018  Data,La Tuberculose au Canada - Données De 2008 À 2018,Public Health Agency of Canada,Agence de la santé publique du Canada,21,8,2023
24d2cab2-6a0d-4234-9239-b6ce102ebabd,Reducing Employment Insurance Backlog: A Machine Learning Approach,Réduction de l'arriéré de l'Assurance-Emploi grâce à l'Intelligence Artificielle,Employment and Social Development Canada,Emploi et Développement social Canada,19,8,2023
6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,Algorithmic Impact Assessment - Advanced Analytics Triage of Overseas Temporary Resident Visa Applications,Évaluation d'incidence algorithmique - le Triage au moyen de l’analyse avancée des demandes de visa de résident temporaire présentées depuis l’étranger,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",19,8,2023
92860c1d-dd8c-460b-8f62-4efde81febd2,Climate Change Adaptation Workshop for Cultural Heritage Places: Report Series,Ateliers sur l’adaptation aux changements climatiques des lieux patrimoniaux culturels : Série de rapports,Parks Canada,Parcs Canada,18,8,2023
71394df3-aee8-4117-92cb-a035360972a2,Health Canada Official Methods for the Testing of Tobacco Products (mainstream smoke),Méthodes officielles de Santé Canada pour traiter des produits du tabac (fumée principale de tabac),Health Canada,Santé Canada,16,8,2023
5df94ada-6659-4bab-8a26-2a990c135380,Canada.ca topic tree,L'arborescence thématique de Canada.ca,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,15,8,2023
626c0c53-a323-4f71-8d0d-3016a3d3711a,Data Strategy (Library and Archives Canada),Stratégie de données (Bibliothèque et Archives Canada),Library and Archives Canada,Bibliothèque et Archives Canada,15,8,2023
4d283f45-073c-4d9d-9b1f-10fe19675157,National Research Council Canada - Fees Reports,Conseil national de recherches du Canada - Rapports sur les frais,National Research Council Canada,Conseil national de recherches Canada,14,8,2023
557c5511-a969-44c6-90d7-0dc796b1c022,Health Canada Official Methods for the Testing of Tobacco Products (whole tobacco),Méthodes officielles de Santé Canada pour traiter des produits du tabac (tabac entier),Health Canada,Santé Canada,14,8,2023
6b173541-fc82-496c-91b0-f83dd8fdae44,Advice to the Agency from TAC 2022-23,Conseils à l'Agence du CCT 2022-2023,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,14,8,2023
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,1660,7,2023
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,128,7,2023
24d2cab2-6a0d-4234-9239-b6ce102ebabd,Reducing Employment Insurance Backlog: A Machine Learning Approach,Réduction de l'arriéré de l'Assurance-Emploi grâce à l'Intelligence Artificielle,Employment and Social Development Canada,Emploi et Développement social Canada,55,7,2023
17ee0902-055e-415e-b7aa-d9bee1734d35,Tuberculosis in Canada - 2010-2020 Summary Report,La tuberculose au Canada - Rapport sommaire 2010-2020,Public Health Agency of Canada,Agence de la santé publique du Canada,53,7,2023
777456f7-1dcc-42b0-aeda-e627083ac60b,"Minister's Advisory Council on impact assessment - Second Report to the Honourable Steven Guilbeault, Minister of Environment and Climate Change","Conseil consultatif du ministre sur l'évaluation d'impact - Deuxième rapport à l'honorable Steven Guilbeault, ministre de l'Environnement et du Changement climatique",Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,46,7,2023
cd94b0b3-c328-4468-958e-ccd7bd140b48,Multi-Stakeholder Forum on Open Government,Forum multi-intervenants sur le gouvernement ouvert,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,43,7,2023
0968ddc5-710e-4388-b379-184764df6f4c,Darlington New Nuclear Project - Information and Reports,Projet de nouvelle centrale nucléaire de Darlington -  Informations et rapports,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,36,7,2023
6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,Algorithmic Impact Assessment - Advanced Analytics Triage of Overseas Temporary Resident Visa Applications,Évaluation d'incidence algorithmique - le Triage au moyen de l’analyse avancée des demandes de visa de résident temporaire présentées depuis l’étranger,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",33,7,2023
40b50513-1356-4211-ae08-53580dbd32fa,RCMP Transparency and Trust Strategy Enabled by Open Government,Stratégie de transparence et de confiance facilitée par le gouvernement ouvert de la GRC,Royal Canadian Mounted Police,Gendarmerie royale du Canada,31,7,2023
66c24181-b6d5-445c-8d92-fda6a8294a5a,Pre-approved Routine Impact Assessments,Évaluation d’impact courante préapprouvée,Parks Canada,Parcs Canada,29,7,2023
b92cbf7b-3b1c-4b02-a219-ce5b9bdb030d,Automate the review of non-complex applications for Temporary Resident Visas and Work Permits made under the Canada-Ukraine Authorization for Emergency Travel (CUAET),Automatiser l'examen des demandes non complexes de visa de résident temporaire et de permis de travail faites dans le cadre de l'Autorisation de voyage d'urgence Canada-Ukraine (AVUCU),"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",28,7,2023
240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,Algorithmic Impact Assessment – Integrity trends analysis tool,Évaluation d'incidence algorithmique -  Outil d’analyse des tendances en matière d’intégrité,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",27,7,2023
5c09be57-ba97-435b-9e22-8a28d3a6ace8,Library and Archives Canada Annual Report on the Access to Information Act: 2021-2022,"Rapport annuel concernant la Loi sur l'accès à l'information, 2021-2022 (Bibliothèque et Archives Canada)",Library and Archives Canada,Bibliothèque et Archives Canada,27,7,2023
ad360b3f-b690-478a-95d8-430a6710fad0,Health Canada – Standing Committee on Health - Minister of health Briefing Binder - Supplementary Estimates (C),Santé Canada - Comité permanent de la santé - Cahier d'information du ministre de la santé - Budget supplémentaire des dépenses (C),Health Canada,Santé Canada,25,7,2023
4c97d6ea-079d-4013-bd0c-66335524e6a0,Lists of Briefing Notes prepared for the Deputy Minister and Minister of Veterans Affairs Canada,Listes des notes d'information préparées à l'intention du sous-ministre et ministre des Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,24,7,2023
670ef382-02c6-4943-80b6-2c589e6ea48a,Health Canada Official Methods for the Testing of Tobacco Products (toxicity testing),Méthodes officielles de Santé Canada pour traiter des produits du tabac (essais de toxicité),Health Canada,Santé Canada,23,7,2023
41c5548a-600f-45c4-a1af-1ab4267314be,Canada's national report - Third Universal Periodic Review,Rapport national du Canada - Troisième examen périodique universel,Canadian Heritage,Patrimoine canadien,22,7,2023
bbc93ab8-3a92-44bd-a7e4-cb9cc40edeb3,Veterans Affairs Canada Facts & Figures,Faits et Chiffres d'Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,22,7,2023
4dbb9bff-022d-4aab-a11d-0a2e1b0afaad,Tuberculosis in Canada - 2008-2018  Data,La Tuberculose au Canada - Données De 2008 À 2018,Public Health Agency of Canada,Agence de la santé publique du Canada,20,7,2023
5df94ada-6659-4bab-8a26-2a990c135380,Canada.ca topic tree,L'arborescence thématique de Canada.ca,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,18,7,2023
